anio,carrera_grupo,institucion_gestion,carrera_titulo_nivel,Modalidad,estudiantes_total,estudiantes_varones,estudiantes_mujeres,nuevos_inscriptos_total,nuevos_inscriptos_varones,nuevos_inscriptos_mujeres,egresados_total,egresados_varones,egresados_mujeres,estudiantes_mujeres_pct,inscripciones_mujeres_pct,estudiantes_hombres_pct
2013,Artes,Estatal,Grado,Presencial,45840.0,19549.0,26291.0,11826.0,5173.0,6653.0,753.0,261.0,492.0,0.5735383944153578,0.5625739895146288,0.42646160558464224
2013,Artes,Estatal,Posgrado,Presencial,1194.0,351.0,843.0,344.0,101.0,243.0,32.0,11.0,21.0,0.7060301507537688,0.7063953488372093,0.29396984924623115
2013,Artes,Estatal,Pregrado,Distancia,297.0,211.0,86.0,168.0,109.0,59.0,3.0,2.0,1.0,0.2895622895622896,0.35119047619047616,0.7104377104377104
2013,Artes,Estatal,Pregrado,Presencial,2575.0,1415.0,1160.0,1110.0,605.0,505.0,193.0,106.0,87.0,0.45048543689320386,0.45495495495495497,0.5495145631067961
2013,Artes,Privada,Grado,Presencial,3419.0,1350.0,2069.0,1057.0,424.0,633.0,297.0,111.0,186.0,0.6051477040070196,0.5988647114474929,0.3948522959929804
2013,Artes,Privada,Posgrado,Presencial,31.0,14.0,17.0,13.0,5.0,8.0,1.0,0.0,1.0,0.5483870967741935,0.6153846153846154,0.45161290322580644
2013,Artes,Privada,Pregrado,Presencial,1343.0,750.0,593.0,500.0,268.0,232.0,269.0,113.0,156.0,0.4415487714072971,0.464,0.5584512285927029
2013,Comunicacion,Estatal,Grado,Distancia,81.0,13.0,68.0,0.0,0.0,0.0,3.0,0.0,3.0,0.8395061728395061,,0.16049382716049382
2013,Comunicacion,Estatal,Grado,Presencial,65269.0,22070.0,43199.0,12194.0,4453.0,7741.0,1885.0,569.0,1316.0,0.6618609140633379,0.6348204034771199,0.33813908593666214
2013,Comunicacion,Estatal,Posgrado,Distancia,95.0,22.0,73.0,24.0,11.0,13.0,2.0,0.0,2.0,0.7684210526315789,0.5416666666666666,0.23157894736842105
2013,Comunicacion,Estatal,Posgrado,Presencial,5360.0,1804.0,3556.0,1096.0,343.0,753.0,200.0,63.0,137.0,0.6634328358208955,0.6870437956204379,0.3365671641791045
2013,Comunicacion,Estatal,Pregrado,Distancia,1003.0,397.0,606.0,473.0,204.0,269.0,87.0,24.0,63.0,0.6041874376869392,0.5687103594080338,0.39581256231306083
2013,Comunicacion,Estatal,Pregrado,Presencial,6788.0,2736.0,4052.0,1613.0,806.0,807.0,724.0,257.0,467.0,0.5969357690041249,0.5003099814011159,0.4030642309958751
2013,Comunicacion,Privada,Grado,Distancia,2048.0,909.0,1139.0,1082.0,526.0,556.0,30.0,6.0,24.0,0.55615234375,0.5138632162661737,0.44384765625
2013,Comunicacion,Privada,Grado,Presencial,29444.0,12276.0,17168.0,7597.0,3268.0,4329.0,2605.0,861.0,1744.0,0.5830729520445591,0.5698301961300514,0.41692704795544083
2013,Comunicacion,Privada,Posgrado,Presencial,981.0,372.0,609.0,356.0,142.0,214.0,100.0,30.0,70.0,0.6207951070336392,0.601123595505618,0.37920489296636084
2013,Comunicacion,Privada,Pregrado,Distancia,1566.0,647.0,919.0,898.0,378.0,520.0,130.0,37.0,93.0,0.586845466155811,0.579064587973274,0.41315453384418904
2013,Comunicacion,Privada,Pregrado,Presencial,1355.0,457.0,898.0,493.0,152.0,341.0,842.0,246.0,596.0,0.6627306273062731,0.691683569979716,0.3372693726937269
2013,Diseño,Estatal,Grado,Presencial,35374.0,13155.0,22219.0,6523.0,2609.0,3914.0,1640.0,513.0,1127.0,0.6281166958783287,0.6000306607389239,0.3718833041216713
2013,Diseño,Estatal,Posgrado,Presencial,399.0,147.0,252.0,125.0,47.0,78.0,110.0,46.0,64.0,0.631578947368421,0.624,0.3684210526315789
2013,Diseño,Estatal,Pregrado,Distancia,526.0,263.0,263.0,198.0,102.0,96.0,10.0,6.0,4.0,0.5,0.48484848484848486,0.5
2013,Diseño,Estatal,Pregrado,Presencial,1677.0,540.0,1137.0,382.0,122.0,260.0,35.0,10.0,25.0,0.6779964221824687,0.680628272251309,0.3220035778175313
2013,Diseño,Privada,Grado,Presencial,9272.0,2694.0,6578.0,2720.0,826.0,1894.0,513.0,114.0,399.0,0.7094477998274374,0.6963235294117647,0.29055220017256256
2013,Diseño,Privada,Posgrado,Presencial,112.0,50.0,62.0,47.0,24.0,23.0,21.0,6.0,15.0,0.5535714285714286,0.48936170212765956,0.44642857142857145
2013,Diseño,Privada,Pregrado,Presencial,2937.0,864.0,2073.0,1056.0,328.0,728.0,616.0,141.0,475.0,0.7058222676200204,0.6893939393939394,0.2941777323799796
2013,Economicas,Estatal,Grado,Distancia,10163.0,4610.0,5553.0,2533.0,1132.0,1401.0,463.0,195.0,268.0,0.5463937813637706,0.5530990919857875,0.45360621863622946
2013,Economicas,Estatal,Grado,Presencial,201197.0,87821.0,113376.0,36379.0,16034.0,20345.0,8121.0,3447.0,4674.0,0.5635074081621495,0.5592512163610874,0.43649259183785044
2013,Economicas,Estatal,Posgrado,Distancia,137.0,55.0,82.0,80.0,38.0,42.0,0.0,0.0,0.0,0.5985401459854015,0.525,0.40145985401459855
2013,Economicas,Estatal,Posgrado,Presencial,10342.0,5633.0,4709.0,2685.0,1425.0,1260.0,721.0,422.0,299.0,0.4553277895958229,0.4692737430167598,0.5446722104041771
2013,Economicas,Estatal,Pregrado,Distancia,2446.0,994.0,1452.0,887.0,321.0,566.0,372.0,170.0,202.0,0.5936222403924775,0.6381059751972943,0.4063777596075225
2013,Economicas,Estatal,Pregrado,Presencial,12261.0,6069.0,6192.0,4430.0,2233.0,2197.0,2195.0,974.0,1221.0,0.5050159040861267,0.49593679458239276,0.49498409591387327
2013,Economicas,Privada,Grado,Distancia,12935.0,6289.0,6646.0,4981.0,2600.0,2381.0,257.0,90.0,167.0,0.5137997680711248,0.47801646255771935,0.4862002319288751
2013,Economicas,Privada,Grado,Presencial,57220.0,31548.0,25672.0,12949.0,7308.0,5641.0,4712.0,2324.0,2388.0,0.4486543166724921,0.435632095142482,0.5513456833275079
2013,Economicas,Privada,Posgrado,Distancia,71.0,26.0,45.0,39.0,12.0,27.0,32.0,9.0,23.0,0.6338028169014085,0.6923076923076923,0.36619718309859156
2013,Economicas,Privada,Posgrado,Presencial,6879.0,4524.0,2355.0,2517.0,1606.0,911.0,1204.0,856.0,348.0,0.3423462712603576,0.3619388160508542,0.6576537287396423
2013,Economicas,Privada,Pregrado,Distancia,1863.0,729.0,1134.0,1017.0,452.0,565.0,147.0,37.0,110.0,0.6086956521739131,0.5555555555555556,0.391304347826087
2013,Economicas,Privada,Pregrado,Presencial,997.0,500.0,497.0,475.0,251.0,224.0,858.0,441.0,417.0,0.49849548645937813,0.47157894736842104,0.5015045135406219
2013,Educacion,Estatal,Grado,Distancia,10589.0,1563.0,9026.0,3292.0,657.0,2635.0,1156.0,120.0,1036.0,0.8523939937671168,0.8004252733900364,0.14760600623288317
2013,Educacion,Estatal,Grado,Presencial,102857.0,25724.0,77133.0,26908.0,7287.0,19621.0,4671.0,1003.0,3668.0,0.749905208201678,0.7291883454734651,0.25009479179832195
2013,Educacion,Estatal,Posgrado,Distancia,84.0,31.0,53.0,38.0,12.0,26.0,2.0,0.0,2.0,0.6309523809523809,0.6842105263157895,0.36904761904761907
2013,Educacion,Estatal,Posgrado,Presencial,10274.0,2945.0,7329.0,2622.0,741.0,1881.0,819.0,265.0,554.0,0.7133540977224061,0.717391304347826,0.2866459022775939
2013,Educacion,Estatal,Pregrado,Distancia,546.0,165.0,381.0,218.0,78.0,140.0,58.0,16.0,42.0,0.6978021978021978,0.6422018348623854,0.3021978021978022
2013,Educacion,Estatal,Pregrado,Presencial,4646.0,983.0,3663.0,1820.0,505.0,1315.0,373.0,80.0,293.0,0.7884201463624624,0.7225274725274725,0.21157985363753767
2013,Educacion,Privada,Grado,Distancia,2369.0,479.0,1890.0,1116.0,238.0,878.0,147.0,30.0,117.0,0.7978049810046433,0.7867383512544803,0.2021950189953567
2013,Educacion,Privada,Grado,Presencial,9443.0,2343.0,7100.0,3482.0,1009.0,2473.0,1869.0,421.0,1448.0,0.7518796992481203,0.7102240091901206,0.24812030075187969
2013,Educacion,Privada,Posgrado,Distancia,5690.0,1056.0,4634.0,1916.0,341.0,1575.0,1389.0,235.0,1154.0,0.8144112478031634,0.8220250521920668,0.18558875219683654
2013,Educacion,Privada,Posgrado,Presencial,1316.0,446.0,870.0,325.0,115.0,210.0,93.0,20.0,73.0,0.6610942249240122,0.6461538461538462,0.33890577507598785
2013,Educacion,Privada,Pregrado,Presencial,59.0,3.0,56.0,15.0,0.0,15.0,21.0,2.0,19.0,0.9491525423728814,1.0,0.05084745762711865
2013,Exactas,Estatal,Grado,Presencial,19418.0,9901.0,9517.0,4514.0,2208.0,2306.0,583.0,292.0,291.0,0.49011226696879184,0.5108551174124945,0.5098877330312082
2013,Exactas,Estatal,Posgrado,Presencial,3028.0,1452.0,1576.0,545.0,272.0,273.0,389.0,197.0,192.0,0.5204755614266843,0.5009174311926605,0.4795244385733157
2013,Exactas,Estatal,Pregrado,Presencial,1829.0,581.0,1248.0,824.0,265.0,559.0,670.0,255.0,415.0,0.6823400765445599,0.6783980582524272,0.31765992345544014
2013,Exactas,Privada,Grado,Distancia,202.0,43.0,159.0,52.0,10.0,42.0,13.0,3.0,10.0,0.7871287128712872,0.8076923076923077,0.21287128712871287
2013,Exactas,Privada,Grado,Presencial,405.0,213.0,192.0,66.0,33.0,33.0,24.0,10.0,14.0,0.4740740740740741,0.5,0.5259259259259259
2013,Exactas,Privada,Pregrado,Presencial,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,,
2013,"Hoteleria, Gastronomia y Turismo",Estatal,Grado,Distancia,1248.0,303.0,945.0,387.0,98.0,289.0,81.0,16.0,65.0,0.7572115384615384,0.7467700258397932,0.24278846153846154
2013,"Hoteleria, Gastronomia y Turismo",Estatal,Grado,Presencial,10092.0,3023.0,7069.0,2432.0,756.0,1676.0,335.0,68.0,267.0,0.7004558065794689,0.6891447368421053,0.2995441934205311
2013,"Hoteleria, Gastronomia y Turismo",Estatal,Posgrado,Presencial,404.0,152.0,252.0,68.0,27.0,41.0,18.0,8.0,10.0,0.6237623762376238,0.6029411764705882,0.37623762376237624
2013,"Hoteleria, Gastronomia y Turismo",Estatal,Pregrado,Distancia,361.0,102.0,259.0,179.0,59.0,120.0,23.0,3.0,20.0,0.7174515235457064,0.6703910614525139,0.28254847645429365
2013,"Hoteleria, Gastronomia y Turismo",Estatal,Pregrado,Presencial,4099.0,1427.0,2672.0,1467.0,514.0,953.0,363.0,93.0,270.0,0.6518663088558185,0.6496250852079073,0.3481336911441815
2013,"Hoteleria, Gastronomia y Turismo",Privada,Grado,Distancia,620.0,202.0,418.0,303.0,106.0,197.0,45.0,9.0,36.0,0.6741935483870968,0.6501650165016502,0.3258064516129032
2013,"Hoteleria, Gastronomia y Turismo",Privada,Grado,Presencial,7795.0,2779.0,5016.0,1984.0,687.0,1297.0,583.0,154.0,429.0,0.6434894162924952,0.6537298387096774,0.3565105837075048
2013,"Hoteleria, Gastronomia y Turismo",Privada,Pregrado,Distancia,495.0,158.0,337.0,243.0,125.0,118.0,31.0,3.0,28.0,0.6808080808080809,0.48559670781893005,0.3191919191919192
2013,"Hoteleria, Gastronomia y Turismo",Privada,Pregrado,Presencial,423.0,116.0,307.0,122.0,46.0,76.0,235.0,72.0,163.0,0.7257683215130024,0.6229508196721312,0.27423167848699764
2013,Informatica,Estatal,Grado,Distancia,965.0,714.0,251.0,262.0,199.0,63.0,42.0,26.0,16.0,0.2601036269430052,0.24045801526717558,0.7398963730569948
2013,Informatica,Estatal,Grado,Presencial,99178.0,81312.0,17866.0,18106.0,15315.0,2791.0,2761.0,2115.0,646.0,0.1801407570227268,0.15414779631061526,0.8198592429772732
2013,Informatica,Estatal,Posgrado,Distancia,131.0,31.0,100.0,73.0,22.0,51.0,2.0,0.0,2.0,0.7633587786259542,0.6986301369863014,0.2366412213740458
2013,Informatica,Estatal,Posgrado,Presencial,2865.0,2000.0,865.0,617.0,466.0,151.0,177.0,116.0,61.0,0.3019197207678883,0.24473257698541329,0.6980802792321117
2013,Informatica,Estatal,Pregrado,Distancia,695.0,467.0,228.0,183.0,130.0,53.0,60.0,46.0,14.0,0.32805755395683456,0.2896174863387978,0.6719424460431654
2013,Informatica,Estatal,Pregrado,Presencial,21051.0,17069.0,3982.0,7661.0,6112.0,1549.0,1664.0,1351.0,313.0,0.1891596598736402,0.20219292520558674,0.8108403401263597
2013,Informatica,Privada,Grado,Distancia,2136.0,1826.0,310.0,1036.0,892.0,144.0,124.0,98.0,26.0,0.1451310861423221,0.138996138996139,0.8548689138576779
2013,Informatica,Privada,Grado,Presencial,22540.0,19674.0,2866.0,4054.0,3559.0,495.0,1390.0,1155.0,235.0,0.12715173025732032,0.12210162802170696,0.8728482697426797
2013,Informatica,Privada,Posgrado,Presencial,230.0,164.0,66.0,92.0,72.0,20.0,29.0,14.0,15.0,0.28695652173913044,0.21739130434782608,0.7130434782608696
2013,Informatica,Privada,Pregrado,Distancia,193.0,160.0,33.0,130.0,108.0,22.0,5.0,5.0,0.0,0.17098445595854922,0.16923076923076924,0.8290155440414507
2013,Informatica,Privada,Pregrado,Presencial,714.0,648.0,66.0,238.0,212.0,26.0,486.0,429.0,57.0,0.09243697478991597,0.1092436974789916,0.907563025210084
2013,Ingenieria,Estatal,Grado,Distancia,141.0,112.0,29.0,45.0,40.0,5.0,21.0,18.0,3.0,0.20567375886524822,0.1111111111111111,0.7943262411347518
2013,Ingenieria,Estatal,Grado,Presencial,114037.0,90787.0,23250.0,22811.0,17423.0,5388.0,4015.0,3217.0,798.0,0.20388119645378255,0.23620183244925694,0.7961188035462174
2013,Ingenieria,Estatal,Posgrado,Presencial,3374.0,2365.0,1009.0,901.0,619.0,282.0,419.0,279.0,140.0,0.2990515708358032,0.3129855715871254,0.7009484291641968
2013,Ingenieria,Estatal,Pregrado,Presencial,5281.0,4886.0,395.0,2154.0,1981.0,173.0,1055.0,899.0,156.0,0.0747964400681689,0.08031569173630455,0.9252035599318311
2013,Ingenieria,Privada,Grado,Presencial,8040.0,6710.0,1330.0,1703.0,1411.0,292.0,655.0,551.0,104.0,0.1654228855721393,0.17146212566059893,0.8345771144278606
2013,Ingenieria,Privada,Posgrado,Presencial,73.0,63.0,10.0,11.0,9.0,2.0,10.0,6.0,4.0,0.136986301369863,0.18181818181818182,0.863013698630137
2013,Ingenieria,Privada,Pregrado,Presencial,0.0,0.0,0.0,0.0,0.0,0.0,25.0,19.0,6.0,,,
2013,Juridicas,Estatal,Grado,Distancia,461.0,246.0,215.0,159.0,104.0,55.0,24.0,6.0,18.0,0.46637744034707157,0.34591194968553457,0.5336225596529284
2013,Juridicas,Estatal,Grado,Presencial,141325.0,57921.0,83404.0,26280.0,11099.0,15181.0,8345.0,3222.0,5123.0,0.5901574385282151,0.5776636225266363,0.4098425614717849
2013,Juridicas,Estatal,Posgrado,Presencial,15383.0,6430.0,8953.0,2888.0,1253.0,1635.0,1054.0,427.0,627.0,0.5820061106416173,0.5661357340720221,0.4179938893583826
2013,Juridicas,Estatal,Pregrado,Distancia,2052.0,960.0,1092.0,763.0,365.0,398.0,110.0,55.0,55.0,0.5321637426900585,0.5216251638269986,0.4678362573099415
2013,Juridicas,Estatal,Pregrado,Presencial,8274.0,4014.0,4260.0,2363.0,1162.0,1201.0,4224.0,1803.0,2421.0,0.5148658448150834,0.5082522217520101,0.4851341551849166
2013,Juridicas,Privada,Grado,Distancia,27925.0,12406.0,15519.0,9243.0,4343.0,4900.0,1203.0,421.0,782.0,0.5557385854968666,0.5301309098777454,0.4442614145031334
2013,Juridicas,Privada,Grado,Presencial,44638.0,20392.0,24246.0,9590.0,4403.0,5187.0,3425.0,1550.0,1875.0,0.5431694968412564,0.5408759124087591,0.4568305031587437
2013,Juridicas,Privada,Posgrado,Distancia,24.0,6.0,18.0,24.0,6.0,18.0,0.0,0.0,0.0,0.75,0.75,0.25
2013,Juridicas,Privada,Posgrado,Presencial,5566.0,2682.0,2884.0,2275.0,1052.0,1223.0,538.0,288.0,250.0,0.5181458857348186,0.5375824175824175,0.48185411426518143
2013,Juridicas,Privada,Pregrado,Distancia,8718.0,4545.0,4173.0,4105.0,2205.0,1900.0,1796.0,870.0,926.0,0.4786648313833448,0.4628501827040195,0.5213351686166552
2013,Juridicas,Privada,Pregrado,Presencial,3819.0,2126.0,1693.0,1357.0,762.0,595.0,920.0,475.0,445.0,0.4433097669547002,0.4384672070744289,0.5566902330452999
2013,Naturales,Estatal,Grado,Distancia,698.0,216.0,482.0,3.0,1.0,2.0,332.0,91.0,241.0,0.6905444126074498,0.6666666666666666,0.30945558739255014
2013,Naturales,Estatal,Grado,Presencial,86711.0,41198.0,45513.0,15624.0,7105.0,8519.0,3882.0,2053.0,1829.0,0.5248815029235046,0.5452508960573477,0.4751184970764955
2013,Naturales,Estatal,Posgrado,Distancia,75.0,51.0,24.0,27.0,20.0,7.0,3.0,3.0,0.0,0.32,0.25925925925925924,0.68
2013,Naturales,Estatal,Posgrado,Presencial,11104.0,4978.0,6126.0,2427.0,1081.0,1346.0,1279.0,508.0,771.0,0.551693083573487,0.5545941491553358,0.448306916426513
2013,Naturales,Estatal,Pregrado,Distancia,599.0,356.0,243.0,176.0,97.0,79.0,36.0,20.0,16.0,0.4056761268781302,0.44886363636363635,0.5943238731218697
2013,Naturales,Estatal,Pregrado,Presencial,8162.0,3926.0,4236.0,2963.0,1485.0,1478.0,573.0,253.0,320.0,0.5189904435187455,0.49881876476544046,0.4810095564812546
2013,Naturales,Privada,Grado,Distancia,579.0,296.0,283.0,265.0,143.0,122.0,10.0,2.0,8.0,0.48877374784110533,0.46037735849056605,0.5112262521588946
2013,Naturales,Privada,Grado,Presencial,7460.0,3506.0,3954.0,1656.0,737.0,919.0,554.0,266.0,288.0,0.5300268096514745,0.5549516908212561,0.46997319034852547
2013,Naturales,Privada,Posgrado,Presencial,675.0,355.0,320.0,262.0,151.0,111.0,93.0,65.0,28.0,0.4740740740740741,0.42366412213740456,0.5259259259259259
2013,Naturales,Privada,Pregrado,Distancia,0.0,0.0,0.0,0.0,0.0,0.0,16.0,5.0,11.0,,,
2013,Naturales,Privada,Pregrado,Presencial,1141.0,891.0,250.0,421.0,319.0,102.0,187.0,109.0,78.0,0.21910604732690622,0.24228028503562946,0.7808939526730938
2013,Otros,Estatal,Grado,Distancia,901.0,347.0,554.0,601.0,260.0,341.0,2.0,1.0,1.0,0.6148723640399556,0.56738768718802,0.3851276359600444
2013,Otros,Estatal,Grado,Presencial,29504.0,15710.0,13794.0,11018.0,5762.0,5256.0,1119.0,700.0,419.0,0.46752982646420826,0.4770375748774732,0.5324701735357917
2013,Otros,Estatal,Posgrado,Presencial,2606.0,1545.0,1061.0,634.0,390.0,244.0,370.0,242.0,128.0,0.40713737528779737,0.38485804416403785,0.5928626247122026
2013,Otros,Estatal,Pregrado,Distancia,1879.0,690.0,1189.0,721.0,270.0,451.0,88.0,31.0,57.0,0.6327833954230974,0.6255201109570042,0.3672166045769026
2013,Otros,Estatal,Pregrado,Presencial,6303.0,3385.0,2918.0,2022.0,1093.0,929.0,4642.0,1760.0,2882.0,0.46295414881802316,0.45944609297725025,0.5370458511819768
2013,Otros,Privada,Grado,Distancia,1164.0,686.0,478.0,584.0,358.0,226.0,44.0,18.0,26.0,0.4106529209621993,0.386986301369863,0.5893470790378007
2013,Otros,Privada,Grado,Presencial,10881.0,6550.0,4331.0,3786.0,2117.0,1669.0,782.0,493.0,289.0,0.39803326900101094,0.44083465398837823,0.601966730998989
2013,Otros,Privada,Posgrado,Presencial,163.0,115.0,48.0,84.0,61.0,23.0,54.0,36.0,18.0,0.294478527607362,0.27380952380952384,0.7055214723926381
2013,Otros,Privada,Pregrado,Distancia,2625.0,1644.0,981.0,1602.0,1019.0,583.0,84.0,55.0,29.0,0.3737142857142857,0.36392009987515606,0.6262857142857143
2013,Otros,Privada,Pregrado,Presencial,913.0,340.0,573.0,394.0,127.0,267.0,175.0,90.0,85.0,0.6276013143483024,0.6776649746192893,0.3723986856516977
2013,Psicologia,Estatal,Grado,Distancia,678.0,61.0,617.0,214.0,17.0,197.0,94.0,25.0,69.0,0.9100294985250738,0.9205607476635514,0.08997050147492626
2013,Psicologia,Estatal,Grado,Presencial,93018.0,17561.0,75457.0,20641.0,4377.0,16264.0,3934.0,535.0,3399.0,0.8112085832849556,0.7879463204302117,0.1887914167150444
2013,Psicologia,Estatal,Posgrado,Distancia,918.0,181.0,737.0,243.0,60.0,183.0,47.0,4.0,43.0,0.8028322440087146,0.7530864197530864,0.19716775599128541
2013,Psicologia,Estatal,Posgrado,Presencial,5049.0,798.0,4251.0,1329.0,220.0,1109.0,238.0,43.0,195.0,0.8419489007724302,0.8344620015048909,0.15805109922756982
2013,Psicologia,Estatal,Pregrado,Presencial,2944.0,520.0,2424.0,889.0,166.0,723.0,364.0,34.0,330.0,0.8233695652173914,0.813273340832396,0.1766304347826087
2013,Psicologia,Privada,Grado,Distancia,782.0,44.0,738.0,338.0,27.0,311.0,44.0,0.0,44.0,0.9437340153452686,0.9201183431952663,0.056265984654731455
2013,Psicologia,Privada,Grado,Presencial,29436.0,5211.0,24225.0,6461.0,1313.0,5148.0,2799.0,347.0,2452.0,0.8229718711781492,0.7967806841046278,0.1770281288218508
2013,Psicologia,Privada,Posgrado,Distancia,524.0,97.0,427.0,171.0,22.0,149.0,108.0,12.0,96.0,0.8148854961832062,0.8713450292397661,0.1851145038167939
2013,Psicologia,Privada,Posgrado,Presencial,2143.0,485.0,1658.0,715.0,171.0,544.0,139.0,34.0,105.0,0.7736817545496967,0.7608391608391608,0.22631824545030332
2013,Psicologia,Privada,Pregrado,Presencial,487.0,94.0,393.0,167.0,28.0,139.0,107.0,17.0,90.0,0.8069815195071869,0.8323353293413174,0.19301848049281314
2013,Salud,Estatal,Grado,Distancia,1922.0,522.0,1400.0,748.0,267.0,481.0,146.0,44.0,102.0,0.72840790842872,0.643048128342246,0.2715920915712799
2013,Salud,Estatal,Grado,Presencial,186645.0,49676.0,136969.0,41942.0,10687.0,31255.0,10344.0,2627.0,7717.0,0.7338476787484262,0.7451957465070812,0.26615232125157384
2013,Salud,Estatal,Posgrado,Distancia,51.0,8.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8431372549019608,,0.1568627450980392
2013,Salud,Estatal,Posgrado,Presencial,17877.0,6413.0,11464.0,4655.0,1717.0,2938.0,2315.0,874.0,1441.0,0.6412709067516921,0.6311493018259936,0.3587290932483079
2013,Salud,Estatal,Pregrado,Distancia,2135.0,582.0,1553.0,427.0,150.0,277.0,425.0,96.0,329.0,0.7274004683840749,0.6487119437939111,0.27259953161592504
2013,Salud,Estatal,Pregrado,Presencial,12835.0,2749.0,10086.0,3791.0,865.0,2926.0,3711.0,791.0,2920.0,0.7858200233735878,0.7718280137166974,0.21417997662641217
2013,Salud,Privada,Grado,Distancia,4558.0,1132.0,3426.0,2106.0,394.0,1712.0,842.0,215.0,627.0,0.751645458534445,0.8129154795821463,0.24835454146555508
2013,Salud,Privada,Grado,Presencial,50864.0,14755.0,36109.0,13260.0,3912.0,9348.0,4668.0,1164.0,3504.0,0.7099127083988676,0.7049773755656109,0.29008729160113245
2013,Salud,Privada,Posgrado,Distancia,52.0,23.0,29.0,29.0,14.0,15.0,15.0,5.0,10.0,0.5576923076923077,0.5172413793103449,0.4423076923076923
2013,Salud,Privada,Posgrado,Presencial,7213.0,2960.0,4253.0,2417.0,930.0,1487.0,1039.0,454.0,585.0,0.5896298350201026,0.6152254861398427,0.4103701649798974
2013,Salud,Privada,Pregrado,Presencial,2250.0,537.0,1713.0,880.0,189.0,691.0,1805.0,273.0,1532.0,0.7613333333333333,0.7852272727272728,0.23866666666666667
2013,Sociales,Estatal,Grado,Distancia,4860.0,1842.0,3018.0,1665.0,727.0,938.0,145.0,35.0,110.0,0.6209876543209877,0.5633633633633633,0.3790123456790123
2013,Sociales,Estatal,Grado,Presencial,64798.0,28488.0,36310.0,13113.0,6183.0,6930.0,1822.0,752.0,1070.0,0.5603568011358375,0.5284831846259437,0.4396431988641625
2013,Sociales,Estatal,Posgrado,Distancia,1194.0,562.0,632.0,245.0,123.0,122.0,32.0,10.0,22.0,0.5293132328308208,0.49795918367346936,0.47068676716917923
2013,Sociales,Estatal,Posgrado,Presencial,15472.0,5810.0,9662.0,3492.0,1199.0,2293.0,714.0,287.0,427.0,0.624482936918304,0.6566437571592211,0.37551706308169597
2013,Sociales,Estatal,Pregrado,Distancia,1492.0,435.0,1057.0,969.0,284.0,685.0,213.0,73.0,140.0,0.7084450402144772,0.7069143446852425,0.2915549597855228
2013,Sociales,Estatal,Pregrado,Presencial,1786.0,802.0,984.0,518.0,201.0,317.0,574.0,247.0,327.0,0.5509518477043673,0.611969111969112,0.4490481522956327
2013,Sociales,Privada,Grado,Distancia,3889.0,1480.0,2409.0,1767.0,687.0,1080.0,36.0,15.0,21.0,0.6194394445872975,0.6112054329371817,0.3805605554127025
2013,Sociales,Privada,Grado,Presencial,14957.0,5652.0,9305.0,3840.0,1455.0,2385.0,1180.0,394.0,786.0,0.6221167346392993,0.62109375,0.37788326536070066
2013,Sociales,Privada,Posgrado,Distancia,116.0,37.0,79.0,36.0,6.0,30.0,37.0,12.0,25.0,0.6810344827586207,0.8333333333333334,0.31896551724137934
2013,Sociales,Privada,Posgrado,Presencial,3303.0,1480.0,1823.0,1196.0,482.0,714.0,390.0,160.0,230.0,0.5519224947017862,0.596989966555184,0.4480775052982137
2013,Sociales,Privada,Pregrado,Presencial,203.0,80.0,123.0,100.0,38.0,62.0,263.0,79.0,184.0,0.6059113300492611,0.62,0.39408866995073893
2014,Arquitectura y Urbanismo,Estatal,Grado,Presencial,51099.0,25516.0,25583.0,7626.0,3740.0,3886.0,2607.0,1148.0,1459.0,0.5006555901289653,0.5095725150799895,0.4993444098710347
2014,Arquitectura y Urbanismo,Estatal,Posgrado,Presencial,1951.0,763.0,1188.0,448.0,181.0,267.0,84.0,37.0,47.0,0.6089185033316248,0.5959821428571429,0.3910814966683752
2014,Arquitectura y Urbanismo,Estatal,Pregrado,Presencial,225.0,183.0,42.0,103.0,84.0,19.0,171.0,52.0,119.0,0.18666666666666668,0.18446601941747573,0.8133333333333334
2014,Arquitectura y Urbanismo,Privada,Grado,Presencial,9256.0,4704.0,4552.0,1707.0,877.0,830.0,603.0,258.0,345.0,0.49178910976663787,0.4862331575864089,0.5082108902333622
2014,Arquitectura y Urbanismo,Privada,Posgrado,Presencial,87.0,32.0,55.0,5.0,0.0,5.0,8.0,0.0,8.0,0.632183908045977,1.0,0.367816091954023
2014,Arquitectura y Urbanismo,Privada,Pregrado,Presencial,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,,
2014,Artes,Estatal,Grado,Distancia,426.0,102.0,324.0,169.0,48.0,121.0,15.0,3.0,12.0,0.7605633802816901,0.7159763313609467,0.23943661971830985
2014,Artes,Estatal,Grado,Presencial,46942.0,19720.0,27222.0,12105.0,5143.0,6962.0,949.0,329.0,620.0,0.57990711942397,0.5751342420487402,0.42009288057603
2014,Artes,Estatal,Posgrado,Presencial,1775.0,518.0,1257.0,344.0,100.0,244.0,85.0,34.0,51.0,0.708169014084507,0.7093023255813954,0.29183098591549295
2014,Artes,Estatal,Pregrado,Distancia,433.0,291.0,142.0,303.0,186.0,117.0,6.0,5.0,1.0,0.3279445727482679,0.38613861386138615,0.6720554272517321
